drug_id,t-SNE Feature 1,t-SNE Feature 2
NAYMUV01.search1.cif,21.380327,-16.611814
MUVDIR.search1.cif,21.513227,43.69338
LATBIT.search1.cif,-24.80773,-44.95512
PAMDIT.search1.cif,-19.321507,-17.468428
TIHFAU.search1.cif,43.370502,-4.1509337
AJODUB.search1.cif,-12.749042,-19.890114
WOJBOO.search1.cif,25.110392,-64.90772
BOVVIT.search1.cif,-73.94765,-2.7235973
KOVSOG.search1.cif,15.853972,-1.7474059
AVEPIB.search1.cif,-0.7138567,55.447254
ZURCOG.search1.cif,-18.483124,21.26255
NUNMAN.search1.cif,-71.74799,21.41081
TIJMUU.search1.cif,-95.84888,28.969875
XEPBUR.search1.cif,-69.3985,32.887207
VIZQAX.search1.cif,4.2844996,81.85715
DURYUK.search1.cif,13.593257,-82.72349
LENWEJ.search1.cif,31.44735,-17.713045
BOKHAM01.search1.cif,24.120619,-39.75504
ALETOC.search1.cif,-45.695564,-0.97627336
XOGJIN.search1.cif,16.909367,74.27194
LUJDAW.search1.cif,63.795166,-5.6433473
WOMGOV.search1.cif,-0.84070784,54.94504
SAJCOY.search1.cif,-15.123918,20.321413
HOCKUI.search1.cif,34.651615,10.631639
QIRKAD.search1.cif,-72.045616,34.692657
VELVUG.search1.cif,18.788818,-61.838745
REGKIX.search1.cif,-30.234371,6.762196
OXOHAM.search1.cif,-19.727522,52.633568
XUBJAI.search1.cif,22.249907,70.246506
MIPYES.search1.cif,-11.70044,-28.718613
KERHEU.search1.cif,17.241116,35.97749
KUWRIF.search1.cif,-44.221397,-25.034428
YEYNAR.search1.cif,70.39861,-40.163227
NAPSOO.search1.cif,20.60495,-19.845999
WUNDUH.search1.cif,44.642,-8.404526
UFEHOC.search1.cif,8.357453,34.55285
JIGDIM.search1.cif,53.1708,9.816359
GAFKEE.search1.cif,35.896282,-15.657255
BIFFIH.search1.cif,-43.950047,2.9839478
XEPBEB.search1.cif,-84.54417,15.8422365
FECFIF.search1.cif,-33.376743,-5.749585
HIZQOY.search1.cif,-13.621663,-20.520882
CIWLOL.search1.cif,18.989706,12.511488
MUMTAR.search1.cif,45.202137,26.342222
QUFCEB.search1.cif,-78.15939,-1.1534827
PEBKEO.search1.cif,39.709595,1.6405147
GALLUB.search1.cif,24.425064,6.565472
QACWUM.search1.cif,21.479319,51.13025
LAWWEN.search1.cif,1.8623167,30.120932
POWJIX.search1.cif,-16.01941,-34.896805
CIKLOZ04.search1.cif,-54.55045,-30.322754
COCXUN.search1.cif,-91.4581,9.793938
FOQLIJ.search1.cif,34.776604,-17.043966
LUPQAQ.search1.cif,65.36042,-6.351805
KIQBOD.search1.cif,32.639908,-19.554333
ODEHOU.search1.cif,4.422166,-34.045326
PEQQOS.search1.cif,-18.645172,-52.86135
FONYAJ.search1.cif,21.15819,-19.299562
XOZQUB.search1.cif,44.94559,42.510284
FAYYAI.search1.cif,22.667465,-60.071766
RIMBEU.search1.cif,-15.783432,10.308033
YOXREI.search1.cif,15.837833,53.64311
XOLFIO.search1.cif,13.786159,69.2302
MILJAV.search1.cif,30.464516,58.465267
NAGZOL.search1.cif,26.174871,64.06067
FIXROV01.search1.cif,19.859766,-15.356852
BUQTEP.search1.cif,-5.3016696,-43.43866
HOFSIH.search1.cif,17.883772,7.2329354
AKAKAY.search1.cif,26.845247,55.534428
QIHBEO02.search1.cif,-22.62571,-63.067753
DUHSEF.search1.cif,-4.4374166,-10.055364
QOLWIX.search1.cif,25.816175,-72.61624
AHATIM.search1.cif,-3.8084214,-55.017868
DUNCIA.search1.cif,-8.913242,-17.097134
ADUWOL.search1.cif,42.873924,20.34643
BOBGOR.search1.cif,40.9851,-27.071947
LUNNAJ.search1.cif,-67.20152,28.563597
ELIJAK.search1.cif,47.71669,37.645897
JUKJOO.search1.cif,-85.097176,19.271917
MESXOA05.search1.cif,-20.360523,-68.7927
WUTHEA01.search1.cif,-23.776735,-52.37706
EFUFES.search1.cif,30.748978,-74.88415
SOVPUQ.search1.cif,21.376167,71.35146
GOBZIG.search1.cif,-89.44113,32.45104
DUVHAE.search1.cif,14.865122,-5.312018
CAVGUC.search1.cif,-6.54038,44.54159
NOJFOK.search1.cif,1.7975887,62.067165
WIGVIU.search1.cif,13.498381,-8.844418
GETHOD.search1.cif,23.802717,7.0284996
BAFXUE.search1.cif,39.798145,28.950085
ECOJOY.search1.cif,24.936466,31.425684
GICVIY.search1.cif,3.442807,9.680221
PITYOG.search1.cif,15.999031,-41.99363
ZOYCIB.search1.cif,-27.436514,-0.5827166
XAXPIW.search1.cif,-47.67146,2.7173848
UMINAF.search1.cif,-91.609665,21.677385
TUPLAT01.search1.cif,28.769316,-56.038013
COWXUK.search1.cif,58.448956,3.5928547
QAYZIA.search1.cif,4.9207845,78.48621
HUHFAS01.search1.cif,-10.587775,-43.581676
OZETEU.search1.cif,-38.62609,-3.7579901
MOYZUX.search1.cif,-42.4833,1.3043509
DEMHEJ.search1.cif,5.584922,-60.341576
VEYNOD.search1.cif,22.056269,53.12741
FICCIF.search1.cif,-9.339751,23.792542
IHUNII.search1.cif,17.95526,-82.010254
XICFAR.search1.cif,8.9859495,28.5162
LUTDUR01.search1.cif,-63.16774,27.196003
QENMEC.search1.cif,-100.7118,29.240713
BARAPY10.search1.cif,-16.290564,0.76436716
RUXMIH.search1.cif,-85.04209,-4.6749225
TUYFOJ01.search1.cif,-7.326912,42.394615
UFERED02.search1.cif,34.28487,-19.791094
TACTAU.search1.cif,-5.708218,-28.329155
SUWLIH.search1.cif,-71.311,37.634857
YASGEG.search1.cif,-21.012245,58.379726
YIWXOT.search1.cif,7.051313,-21.684202
VUZZUL.search1.cif,-24.029116,-6.329137
VEXGEN.search1.cif,-8.054923,13.851449
UQIPEQ.search1.cif,26.676678,-21.792068
PIHPUU.search1.cif,-2.3499742,47.955498
LUNNUD01.search1.cif,-63.462738,37.773647
WUQQUW.search1.cif,-54.43018,-19.522787
NUBSUB.search1.cif,-92.43429,8.743863
TOPKAN.search1.cif,26.39823,37.958233
JUXLET.search1.cif,28.395397,-73.66375
DUXSEV.search1.cif,-61.33292,29.99318
SECZAE.search1.cif,-33.495705,-21.996492
HOTXIZ.search1.cif,-2.2611358,47.109715
MATZIR.search1.cif,18.169172,-7.1993937
DUNDEX.search1.cif,-8.913173,-17.097141
FITNUT.search1.cif,73.939445,13.92365
PUCTEP.search1.cif,-64.66966,7.786661
CESKAN01.search1.cif,-23.660019,-19.140451
REHGUI.search1.cif,61.05187,16.789894
WIBSEH.search1.cif,20.75609,38.98338
MOXVAX.search1.cif,28.733276,-56.197975
IFIMAL.search1.cif,37.50968,29.171663
USENUD.search1.cif,55.479275,30.928226
POFFOI.search1.cif,52.157608,-23.395779
WICCOA21.search1.cif,35.44244,48.12432
VAJZIQ.search1.cif,-3.964583,35.888412
JUKFAW.search1.cif,23.958374,10.993471
XANGAW.search1.cif,2.679447,64.737625
PEKDUE.search1.cif,18.505005,74.40166
NUGRAJ.search1.cif,13.776557,-79.20874
KEMHUI.search1.cif,-2.0885248,-57.302776
NUJJAD.search1.cif,19.584108,32.921463
CEVPOK10.search1.cif,-37.02656,32.788574
BECNUS02.search1.cif,69.71135,-2.8986835
WOCVIT.search1.cif,-37.0268,-16.817276
DAYWAC.search1.cif,-83.95794,15.809516
SIHQOR.search1.cif,-61.687843,41.71907
SUCTAN04.search1.cif,-86.2773,35.76984
QUKWUQ.search1.cif,28.355522,35.38194
URUDER09.search1.cif,-30.287565,-2.2922
HEZJIH.search1.cif,8.134094,39.898937
PEMBAL.search1.cif,-90.63884,31.351917
VIVZIJ.search1.cif,-22.456646,-0.54918057
DITPUU.search1.cif,4.615096,66.34928
CILMAN.search1.cif,37.874916,-7.382649
ENIBOT.search1.cif,38.93545,-18.575363
LATCUG01.search1.cif,-73.00986,26.545969
EHESUF.search1.cif,68.4123,-1.7580951
MEKVUU.search1.cif,5.944479,51.40757
VIXWOR.search1.cif,24.046423,-67.973114
HIQRIK.search1.cif,-96.78698,28.721462
NUMZED.search1.cif,-68.78417,9.382505
DUMCOD.search1.cif,17.993881,44.95938
FEPYUU01.search1.cif,13.629604,-85.609375
HADJUS.search1.cif,-55.810944,41.28568
XEGCET.search1.cif,50.167313,45.166054
DUPFOK.search1.cif,-5.621138,37.15092
EKECOM02.search1.cif,11.56942,-4.7736173
UTEJAG.search1.cif,0.9412631,-68.25251
YEGFAR.search1.cif,16.17058,-53.672455
TILNEK.search1.cif,28.0887,55.5764
TAQKAZ.search1.cif,-21.100039,41.933937
NUKYAU.search1.cif,-97.323204,28.045765
CUPKAB.search1.cif,57.463665,26.803839
ZAFCER.search1.cif,7.9739966,34.82171
YISTOL.search1.cif,38.883392,31.658089
DIFTIW.search1.cif,10.222214,31.309322
NOZVAC02.search1.cif,-1.8591439,39.748928
KOXPIW.search1.cif,-7.176244,23.111492
HNBOCL.search1.cif,22.844141,66.96427
QOBNUS.search1.cif,-45.622433,28.412836
UDEKET.search1.cif,13.2311125,45.82653
CHRTCQ01.search1.cif,16.173088,-83.029274
CUPKEE.search1.cif,-44.880962,-14.41452
ROLDIG.search1.cif,-11.981012,33.535294
THYBNZ10.search1.cif,-36.688,-33.508926
DAVBIO.search1.cif,37.51925,34.405636
SERROZ.search1.cif,-35.231556,-20.10598
WIPDAA.search1.cif,44.104618,6.638727
MESXOA04.search1.cif,-20.360523,-68.7927
VEVYIE.search1.cif,-3.3413584,32.55568
CUZPIY.search1.cif,-0.7969769,29.666435
ABUNAM01.search1.cif,58.195293,-10.383338
COZYOG05.search1.cif,-67.035,13.030989
DUNDAT.search1.cif,-8.913173,-17.097141
EYEHAT.search1.cif,-62.38962,7.8289456
VAZMIV.search1.cif,-51.48569,-3.2116263
OZOKOE.search1.cif,4.868161,21.2357
DEZHIA.search1.cif,54.74453,-26.32011
OJIKID.search1.cif,21.258163,-67.976074
IJAJUB.search1.cif,66.527916,12.087235
SAGDOV.search1.cif,0.33458182,20.623718
DUFXOS.search1.cif,42.00248,2.4430265
CATGUB.search1.cif,-4.2733164,65.91251
HONXEQ.search1.cif,27.109367,30.460669
POMBOL.search1.cif,53.258976,50.691032
SAHJIX.search1.cif,-78.436134,-10.223267
ELUWEO.search1.cif,-50.214222,29.224669
MORVEV.search1.cif,43.066734,-50.049625
GATWUT10.search1.cif,-7.292271,52.08468
NIKLIF.search1.cif,-22.747892,-63.45883
HIMLUL.search1.cif,-46.543724,2.963392
QUQPAV.search1.cif,-90.56644,14.159052
IJULAB.search1.cif,-3.3592637,50.971855
BIFFON.search1.cif,26.261362,-38.800373
HONVIQ.search1.cif,-33.60097,-14.538409
FIXREM.search1.cif,-4.1425037,-36.451443
KURGOU.search1.cif,-98.5884,27.629702
FAFPIO.search1.cif,-42.93938,30.856693
AXUGAC.search1.cif,-76.25883,-2.6845028
DAVGUF.search1.cif,7.1736016,35.31465
PIYDUW.search1.cif,-19.587729,3.2286472
SUZLIK.search1.cif,41.98559,16.61951
ONOCEB.search1.cif,32.32046,11.331075
FOVWIX.search1.cif,-8.525478,67.82432
ANOLIZ.search1.cif,-16.517643,66.45039
KECMUD.search1.cif,24.653631,10.77957
VEKVAI.search1.cif,15.742217,44.030186
WUSZEQ.search1.cif,47.612675,3.9394348
NIJGOE.search1.cif,-51.542404,1.6039172
ZODWIY.search1.cif,-87.1997,34.411373
QOFSUC.search1.cif,-66.98418,50.12963
NAPRAY.search1.cif,-24.841516,-12.749739
TEKKOJ.search1.cif,-14.320626,-58.549088
DIWTOU.search1.cif,55.723087,-32.551647
AXOPIN.search1.cif,-37.58943,24.651176
HANBOP.search1.cif,51.576546,45.06883
CLAHMB01.search1.cif,1.9514855,-0.8846311
YEVJIV.search1.cif,-2.1328225,-89.56034
GAFTUE.search1.cif,-23.840034,-44.69361
BOVZAP.search1.cif,-14.070879,-42.61815
AMIDIJ.search1.cif,-81.8272,13.571362
HINQUR.search1.cif,48.04983,4.208959
ZEXHAO.search1.cif,-74.447,-5.695112
JESYIS.search1.cif,6.846427,35.25181
COWPAF.search1.cif,7.7264533,43.68748
TOQKAN.search1.cif,-66.90586,9.908178
JAMKIR.search1.cif,0.5210347,24.649204
EGIKEN.search1.cif,-64.68364,7.7495117
HOGJIZ.search1.cif,-74.527016,24.500103
QUHHUZ.search1.cif,9.510565,22.333036
FURAOX.search1.cif,-65.748505,27.720247
XESXOJ.search1.cif,-87.01582,15.70939
RUZMOO.search1.cif,31.502798,-46.569946
CAFBAR20.search1.cif,7.4155293,-26.02118
HAFVEQ.search1.cif,-32.632904,-67.246216
QETMUY.search1.cif,-20.235533,-69.018265
IQAZAB.search1.cif,-8.8152275,-49.76594
RETWIZ.search1.cif,4.67703,66.12128
IXOVUN.search1.cif,-15.571601,64.49718
BABCIQ.search1.cif,16.326296,-87.85535
KUZSOO.search1.cif,19.55049,-34.489147
GIGJAH.search1.cif,26.803003,51.403683
SAJNIA.search1.cif,-1.5874507,-89.53311
GAFKAA.search1.cif,21.154707,-32.915062
YETKAM.search1.cif,-8.524505,-31.85918
OHUKIO.search1.cif,16.249424,74.60203
QOSCEG.search1.cif,-8.626803,-50.05539
EXULIU.search1.cif,51.690536,43.45849
AJUXUY.search1.cif,-58.481052,57.365715
EQOGEW.search1.cif,44.806084,51.97086
KEXBAR.search1.cif,-12.30636,-58.453247
GOJPAZ.search1.cif,-2.1214716,40.85918
SEDFIT.search1.cif,-76.40829,-8.712025
DAHSOX.search1.cif,55.960907,0.13456519
NIHFER.search1.cif,38.96082,28.207996
HONTOU.search1.cif,-2.5771494,-60.401543
OZETIY.search1.cif,-42.756462,2.7519445
CAZMUN.search1.cif,52.124676,38.80725
VITVOM.search1.cif,30.939453,-6.7789702
YORFIW.search1.cif,24.2483,55.96813
FUYDEK.search1.cif,13.801897,-7.7298656
PIRQIS.search1.cif,-39.3098,-14.805944
ABULIU.search1.cif,-32.742184,-1.6684172
NOKZEV.search1.cif,9.976391,-44.810337
WIDNED.search1.cif,14.267303,-6.6042547
SAVDUQ.search1.cif,26.49701,-15.059927
EFOZAB01.search1.cif,-67.179726,49.923145
SURROM.search1.cif,6.6737423,-60.550045
HITJUR.search1.cif,-22.392683,38.984337
WIXDOY.search1.cif,13.377313,-31.99072
ANTPML01.search1.cif,68.36765,-0.55668473
NUKYUO02.search1.cif,-58.974693,47.570324
NOBDOZ.search1.cif,21.997177,-14.537615
VEKBAR.search1.cif,58.64593,14.708472
QOSCOR.search1.cif,-89.39593,9.682505
WUTJAY.search1.cif,-23.929892,-51.619587
GIKQEZ03.search1.cif,-32.641262,-70.88893
HALXEZ.search1.cif,20.289986,26.160727
MIFWEG.search1.cif,59.776356,0.342615
KOGSOP.search1.cif,-7.96308,47.89701
OYACUO.search1.cif,17.119568,21.627338
TEWBUU.search1.cif,54.21126,51.766903
BUHJIA.search1.cif,54.555622,32.31807
BAHXIU.search1.cif,-74.52685,1.7273382
YUFPIA.search1.cif,10.141296,-39.826324
LOWBEG.search1.cif,14.877901,58.600914
MIJTEG.search1.cif,-45.814526,8.922371
NEQNEF.search1.cif,-24.389692,-12.088916
XEQWIC.search1.cif,-34.92831,28.230787
PALWEH.search1.cif,-50.88424,-7.903896
NAHZAX.search1.cif,41.562717,42.335243
XEFVEL.search1.cif,11.976307,-74.40532
IVOGAD.search1.cif,39.619717,12.27985
RICXEH.search1.cif,57.674904,22.04312
LICBIK.search1.cif,-20.980951,-57.662205
XAPZUM.search1.cif,-14.747843,-40.603573
SIHDEV.search1.cif,40.685738,37.612877
NEPNAX.search1.cif,-14.125027,61.02161
ROHWIX02.search1.cif,8.975923,-21.631557
EGOCIO.search1.cif,14.201508,-71.51215
FAWXUX.search1.cif,43.784176,-29.608059
HIGPUJ07.search1.cif,14.989789,-83.577126
BEJKOT.search1.cif,25.368359,51.451393
CIDREP01.search1.cif,21.533852,-12.950739
FUYZEG.search1.cif,33.81898,-11.581361
HOVLEJ.search1.cif,-18.46165,-17.878304
ABELAU02.search1.cif,33.324974,46.755478
ODAZAW.search1.cif,-17.124903,29.523758
VEWHAJ.search1.cif,61.39752,0.33917776
HUDHOD.search1.cif,28.665426,-56.148567
ZEHSUD.search1.cif,-85.830986,-5.0400515
BACQOO.search1.cif,29.13804,-2.5316315
PIRKAF.search1.cif,11.432645,56.353855
RUWVOV.search1.cif,38.6699,-5.8680477
RELBAM.search1.cif,54.980778,-32.383213
COHWIF02.search1.cif,14.669024,-5.597803
OHODOG.search1.cif,3.4738574,66.38246
JOSHIL.search1.cif,46.34074,23.101076
HUXXUT.search1.cif,32.058758,14.461685
OXODOW02.search1.cif,-78.44183,-0.3512525
CEQJIS.search1.cif,31.82995,40.678066
XICBUG.search1.cif,2.053844,8.1398
SICGET.search1.cif,44.284595,11.102143
BUPRAF.search1.cif,-58.83742,58.129833
RIBHIT.search1.cif,-14.191468,52.84119
XULZUB.search1.cif,-32.399727,-66.681694
SARLEC.search1.cif,-37.255623,-15.570745
QISMIQ.search1.cif,20.090357,-32.225018
MAZLIK.search1.cif,25.20583,-28.213015
QOBZIQ.search1.cif,-90.41495,14.506456
TIPWIY.search1.cif,-103.14475,29.723236
GESCUE.search1.cif,-95.409065,28.974651
EVEROO04.search1.cif,-84.248085,-4.384127
IYAXIQ.search1.cif,-51.910652,26.833529
SEGJEU.search1.cif,20.900476,17.32922
PUHXAU.search1.cif,-37.229095,-32.97401
YUFFOW.search1.cif,57.008533,-15.688715
RUTHEV.search1.cif,-24.919073,-48.101513
BOMVIK.search1.cif,-45.81123,-32.32978
TASMEI.search1.cif,27.877365,21.385761
HOLHIC.search1.cif,-80.231,25.403576
PAHHEO.search1.cif,-26.850578,-1.7622573
TIPWIY03.search1.cif,-103.14475,29.723236
BODSAO.search1.cif,-65.78886,27.66113
IKAXAT.search1.cif,-5.357533,-7.298518
SERMOR10.search1.cif,-66.41872,30.90341
HONTAG.search1.cif,-4.6208286,-57.383778
PARVOW.search1.cif,-4.965152,-62.129
HONQIN.search1.cif,44.313828,-17.534418
KEXHUR.search1.cif,63.54179,-5.209145
WINWEX.search1.cif,-4.913595,66.70064
KELYUV.search1.cif,18.218576,73.21937
CACRIK.search1.cif,-3.2303727,51.514977
LUZRAZ02.search1.cif,-80.34768,28.59212
IMEZIL.search1.cif,-62.52763,54.987858
GERYIN.search1.cif,20.697634,-19.449211
HECROZ01.search1.cif,48.920326,17.673836
LOKRAE.search1.cif,43.7402,51.411118
PYRCBZ02.search1.cif,28.409702,-81.7083
IRUBUS.search1.cif,28.003307,18.826078
YONLAO.search1.cif,40.327473,-49.84563
DOSZOC.search1.cif,6.649585,-41.144188
HAHQOX.search1.cif,48.739414,40.63819
YACDUE.search1.cif,-10.325859,-39.29505
YEPRIV.search1.cif,-46.652576,-24.070936
YEPJEJ.search1.cif,-19.585165,-17.334133
PEHFUF01.search1.cif,-78.96978,20.442368
CANPOY.search1.cif,37.36631,35.34018
OTEROW.search1.cif,43.273212,23.974453
OPDDTE.search1.cif,-6.275795,19.444983
JEYQUA.search1.cif,-49.425797,28.286007
SUFFOO.search1.cif,-7.2607155,55.12721
ASIJER.search1.cif,8.267818,-81.60212
HABJIG.search1.cif,-37.31021,-14.027542
AMILUD.search1.cif,1.6744119,-65.66392
COSKUT.search1.cif,-24.095598,0.41303098
UMACUG.search1.cif,59.03329,12.464798
UGIFIA.search1.cif,22.704103,61.75559
XIYSEG.search1.cif,19.1765,-44.020874
ACOJIO.search1.cif,-0.6355592,1.2226942
SIGQAB.search1.cif,20.286022,57.75129
MUGKUX.search1.cif,46.608055,50.549988
VICVOV.search1.cif,37.58176,40.21044
VIZQIF.search1.cif,4.8073125,81.82239
CEZGUM.search1.cif,36.67627,-42.111374
HIFTEW.search1.cif,20.461344,-20.32988
DALWUJ.search1.cif,-0.69752365,20.666912
UVUMAA.search1.cif,-35.56014,-23.231533
LOXCUZ.search1.cif,17.437223,76.65003
BOXSIT.search1.cif,-21.113688,-68.61551
BEVJEU.search1.cif,-10.89304,70.614716
BOMVOQ.search1.cif,-27.71106,-19.927069
FAGPEL.search1.cif,23.52985,-22.557768
RIPXOG.search1.cif,-28.160522,-1.710451
TIDFUH.search1.cif,44.95577,-45.653576
MUJFOM.search1.cif,1.57588,-20.928787
GUSRER.search1.cif,-91.24077,17.229254
FEPFOX.search1.cif,-76.50255,2.3364632
ODIQOK.search1.cif,-80.08379,-6.9963465
HOZPOD.search1.cif,-49.01811,26.954891
SIRBUR.search1.cif,-18.016556,-18.667934
YUFGAJ01.search1.cif,57.008797,-15.6887
EKILOZ.search1.cif,-64.917725,26.741714
TICFOA.search1.cif,9.1206,-22.766386
FOBYAZ.search1.cif,64.12822,-34.895496
YOLQOH.search1.cif,46.988285,36.420822
ZESMES.search1.cif,-85.90262,35.36535
GAXSUV.search1.cif,-91.92689,29.514112
SARQAF.search1.cif,41.14681,55.383003
DIGPEQ.search1.cif,-5.116563,15.780439
HUSWIB.search1.cif,12.926783,51.082718
DEBJIE.search1.cif,29.54196,-47.112133
GINKEV.search1.cif,45.23871,54.03004
SAYPUF.search1.cif,6.235101,-26.031551
LINVAH.search1.cif,22.48695,2.504607
WASJOQ.search1.cif,1.3055013,11.63505
WIVDUA.search1.cif,32.174347,-81.893036
EDAWAH.search1.cif,19.872469,-66.93238
QUSREC.search1.cif,25.72713,-11.834023
MUWRUS.search1.cif,-1.5296923,17.759491
LIXBEA.search1.cif,53.02898,-2.1634493
HEMFAJ.search1.cif,-64.20672,12.640886
PANQOM.search1.cif,37.39765,-7.6715264
LANNIA.search1.cif,-6.801661,45.350918
EWUTOH.search1.cif,-35.19905,-67.15692
QINRUD.search1.cif,12.651516,46.67109
OTOGEK.search1.cif,27.08982,-15.154617
TANYUF.search1.cif,26.082542,-71.45337
LORQUG.search1.cif,44.1639,-9.569528
VESXID.search1.cif,-0.35673103,63.55069
YOBNEI.search1.cif,-10.899932,2.7602599
TELDIZ.search1.cif,13.086575,-4.967411
PASKOL.search1.cif,22.895098,-43.515778
DAVHUF.search1.cif,-23.685465,48.662563
AZUKAJ.search1.cif,39.380985,35.10722
CAZLAR01.search1.cif,-56.527405,-37.33096
VESZAX.search1.cif,-27.436623,-0.58265364
BIYGOH.search1.cif,-40.300636,-16.356255
ZZZAUS22.search1.cif,17.929913,19.69057
WANDEV.search1.cif,21.19166,-45.308983
CIDQEO.search1.cif,33.831043,25.727625
ISUNAN.search1.cif,-49.99606,49.721317
TTFCAN10.search1.cif,48.86448,-8.661489
EQUMOU.search1.cif,35.704117,20.882957
XUVSIR.search1.cif,40.531773,-33.077347
XEZQUP.search1.cif,10.181488,-74.13352
SALXOV.search1.cif,41.32303,54.94107
JIPDAQ.search1.cif,30.284882,-71.736404
LUNNUD.search1.cif,-63.46364,37.773808
EZEPEF.search1.cif,48.78255,53.275257
OYOMAS.search1.cif,-55.5857,41.389557
OHOVEP.search1.cif,-17.981516,43.257442
ARUSEN.search1.cif,-88.78338,14.279734
NAPDEP.search1.cif,68.90976,-7.7140136
EBPTCQ.search1.cif,-56.480564,-37.97528
ULETAI.search1.cif,17.794954,-50.651825
NITSUH.search1.cif,14.21115,32.699574
REVVAQ.search1.cif,-46.92213,2.8604286
ODIQIE.search1.cif,-80.093544,-6.9882693
COLGUG.search1.cif,39.279434,-5.0303955
XOCFIG.search1.cif,48.109966,40.548786
FUYFAI03.search1.cif,13.51308,-8.873086
YIGTAK.search1.cif,45.54463,-9.237418
KUXTIH.search1.cif,-86.27598,17.29539
UBUQIU.search1.cif,-56.42799,-35.538525
UHIQOT.search1.cif,-7.5211105,10.342254
ALAHEA.search1.cif,-0.7744342,38.5111
EWABUZ.search1.cif,-1.9677434,69.37007
VEJXAJ03.search1.cif,-88.50522,33.59544
UFOLAD.search1.cif,18.296099,11.447736
GAHTEP01.search1.cif,39.306366,33.884644
UCOTUC.search1.cif,-57.865623,52.78411
MOYZIL.search1.cif,-49.631306,5.7562747
NOVTIB.search1.cif,69.84287,16.35581
ROGQUA.search1.cif,-60.917423,40.16926
KUWQOK.search1.cif,-42.640472,-23.423111
TITFOS.search1.cif,-96.75728,24.28985
TUQXUY.search1.cif,-80.07236,-12.2066765
WOMTOK.search1.cif,-20.220928,-67.05963
AHEWAM.search1.cif,29.063007,56.959507
GAXXOS.search1.cif,13.335534,-84.3048
XABPAU01.search1.cif,-17.716875,49.7248
ATIJAQ.search1.cif,2.1434557,53.70097
LEMWOR.search1.cif,58.7726,14.48401
NOCSIK.search1.cif,-62.087955,6.431449
XABPAU.search1.cif,-17.716875,49.7248
AKIBOM01.search1.cif,4.1271973,-65.137596
EYOLOU.search1.cif,-59.894375,53.352123
VAPFEX.search1.cif,1.7920622,-65.29826
LADDIF.search1.cif,-62.80004,42.938076
DIMZUU12.search1.cif,31.909754,-56.17421
LECDUV.search1.cif,-33.52,-12.501535
NOFGEU.search1.cif,13.960351,73.803474
SILKIH.search1.cif,-54.50521,-35.943684
FAYXUB.search1.cif,22.667479,-60.0718
NOSYAV.search1.cif,45.658283,19.661316
NEWXOC.search1.cif,-18.920053,-67.61644
NOCSUW.search1.cif,-62.22118,6.4101853
QOBCER.search1.cif,-40.613537,-3.5886257
RITFIK.search1.cif,-78.328705,22.124088
NICKAO.search1.cif,39.850502,-9.329121
EVETAB.search1.cif,-85.02271,35.643974
EWAQID.search1.cif,-31.859674,-3.595809
QOGBAR.search1.cif,39.211742,-24.151167
LADCUQ.search1.cif,-59.19081,53.299538
MUYVOS.search1.cif,-14.755416,14.805346
LEGSIC.search1.cif,41.277046,55.25035
DAVPAS.search1.cif,-7.535494,-13.9059925
TEJNEC.search1.cif,-2.989031,-53.044563
DAKLAF.search1.cif,-50.867634,29.333805
